75,0,8667905,42737,COMPLETED
56,1,9175182,42719,DONE
17,0,6030044,42480,DONE
28,1,5168841,42542,COMPLETED
60,0,1564341,42566,DONE
45,1,8148674,42516,DONE
4,1,971724,42792,COMPLETED
91,1,2673511,42742,COMPLETED
56,0,9899058,42806,COMPLETED
96,1,3575698,42619,DONE
48,0,4014397,42794,COMPLETED
40,1,4039937,42616,COMPLETED
93,0,7573429,42748,COMPLETED
99,0,6478867,42777,DONE
43,1,3174382,42441,DONE
66,0,1674952,42539,COMPLETED
29,1,5438192,42810,DONE
50,1,3282393,42568,COMPLETED
53,1,8792903,42446,COMPLETED
27,1,739758,42394,COMPLETED
37,0,1757192,42374,DONE
49,0,727724,42633,DONE
59,1,1510045,42518,DONE
46,1,5872323,42568,COMPLETED
30,1,6191168,42660,DONE
31,0,2874475,42750,COMPLETED
3,1,5282377,42659,DONE
76,1,9834580,42679,DONE
62,0,3642263,42704,COMPLETED
44,1,8365140,42493,DONE
71,1,5981859,42800,DONE
2,0,2666955,42428,DONE
52,1,8195241,42469,COMPLETED
34,0,5719932,42510,COMPLETED
64,1,5675347,42666,COMPLETED
94,1,4505616,42442,COMPLETED
89,0,5090948,42615,COMPLETED
59,1,2146385,42466,DONE
26,1,8655072,42425,DONE
49,0,4488407,42644,DONE
68,0,716704,42610,COMPLETED
7,1,9428738,42818,DONE
91,0,3196205,42477,COMPLETED
67,0,5028048,42407,COMPLETED
83,0,6405711,42415,DONE
64,1,8645090,42824,DONE
51,1,5751689,42424,COMPLETED
27,0,5945960,42542,COMPLETED
49,1,6977814,42769,COMPLETED
42,1,1561332,42783,DONE
62,1,4463201,42469,DONE
73,0,2549943,42526,COMPLETED
45,1,2645395,42626,COMPLETED
59,0,1395050,42439,DONE
66,0,6375954,42620,DONE
10,1,9778935,42745,DONE
54,1,2078985,42440,COMPLETED
82,1,2911127,42551,COMPLETED
64,1,2689731,42523,DONE
73,1,5507816,42466,DONE
28,1,3653481,42404,COMPLETED
62,1,4111256,42707,DONE
76,1,1014698,42784,COMPLETED
94,1,8250769,42624,DONE
26,1,4772816,42769,DONE
84,1,9844285,42652,COMPLETED
83,0,972079,42371,DONE
48,0,5276784,42434,COMPLETED
51,1,8455005,42433,COMPLETED
77,1,6739512,42587,DONE
88,1,1632204,42551,COMPLETED
95,1,6412750,42461,DONE
73,1,3505497,42472,DONE
99,1,682373,42414,DONE
25,0,1476137,42713,DONE
82,0,1995552,42715,DONE
100,0,2270121,42700,DONE
84,1,9289643,42640,COMPLETED
62,1,6400341,42474,DONE
71,0,1703449,42393,DONE
17,1,9550156,42818,COMPLETED
35,0,7558800,42721,COMPLETED
12,0,3362867,42538,COMPLETED
11,1,5687453,42520,DONE
70,0,8060623,42770,COMPLETED
87,1,3011379,42421,COMPLETED
100,1,4185739,42819,COMPLETED
28,1,255860,42708,DONE
82,1,628992,42539,COMPLETED
33,1,8986277,42651,COMPLETED
51,0,174208,42503,COMPLETED
25,1,391855,42471,COMPLETED
87,1,1643830,42722,DONE
10,1,4619691,42600,DONE
70,1,7117291,42642,DONE
86,1,621417,42477,DONE
69,1,7832125,42663,COMPLETED
22,0,5948949,42684,DONE
67,0,7869535,42617,DONE
68,1,9765689,42403,DONE
42,0,4721687,42800,DONE
88,0,4939887,42414,DONE
82,0,3650964,42584,DONE
55,0,9654520,42800,COMPLETED
51,1,2576306,42695,DONE
55,0,8910436,42479,DONE
35,1,238478,42749,COMPLETED
80,1,6426315,42522,DONE
45,1,805507,42733,DONE
84,1,3515880,42721,COMPLETED
58,0,2637042,42410,DONE
14,0,2744568,42554,DONE
58,0,389298,42565,COMPLETED
20,1,3535271,42697,COMPLETED
85,1,7719133,42443,COMPLETED
7,1,339083,42773,COMPLETED
47,0,6103629,42486,COMPLETED
93,1,5951832,42398,COMPLETED
20,0,2295565,42703,COMPLETED
16,1,1135715,42582,COMPLETED
99,0,3840005,42615,COMPLETED
25,0,7687453,42740,COMPLETED
99,0,7101168,42429,COMPLETED
8,0,9067613,42734,COMPLETED
100,1,411338,42518,DONE
63,0,3650507,42443,COMPLETED
57,0,2484348,42524,COMPLETED
52,1,1600220,42527,COMPLETED
5,1,8448680,42658,COMPLETED
50,1,652161,42475,DONE
4,1,5845853,42466,COMPLETED
69,0,897211,42631,DONE
86,0,1288134,42674,DONE
19,0,2110657,42731,COMPLETED
96,1,127902,42688,DONE
33,0,1469820,42611,COMPLETED
97,1,3971094,42795,COMPLETED
97,0,4442086,42431,COMPLETED
77,0,9557834,42633,DONE
48,0,6787995,42477,COMPLETED
68,1,5072131,42617,DONE
47,1,3672913,42700,COMPLETED
79,0,6916427,42607,COMPLETED
95,0,1404447,42599,DONE
31,1,3922147,42565,COMPLETED
30,0,9183969,42645,COMPLETED
85,0,8974616,42457,DONE
64,1,5030689,42796,COMPLETED
89,1,4323375,42528,COMPLETED
49,1,2091721,42683,DONE
57,0,501509,42420,COMPLETED
20,0,4719708,42468,DONE
87,0,5235212,42541,DONE
23,1,5991675,42456,DONE
92,1,2897030,42621,COMPLETED
6,0,4205674,42596,COMPLETED
7,1,2128240,42580,DONE
36,0,8738624,42792,COMPLETED
57,1,9489638,42538,DONE
42,0,6791610,42766,COMPLETED
86,1,7255062,42521,DONE
34,0,7384577,42818,DONE
46,0,7237681,42698,DONE
36,1,2934776,42771,DONE
81,0,2052430,42719,DONE
27,0,1396066,42563,COMPLETED
60,1,8809739,42453,DONE
65,0,3718091,42439,DONE
63,1,7742537,42595,DONE
47,1,894230,42475,DONE
21,1,7782861,42762,DONE
81,1,9244811,42613,DONE
28,1,4267552,42657,COMPLETED
65,1,6464674,42614,DONE
68,1,2288692,42491,DONE
17,1,5945757,42396,COMPLETED
30,1,6543041,42467,COMPLETED
70,0,9540005,42705,DONE
8,1,4177264,42658,DONE
73,1,19777,42701,COMPLETED
78,0,2445976,42480,DONE
9,0,1728826,42373,COMPLETED
90,1,6555564,42571,COMPLETED
33,0,4240841,42749,COMPLETED
44,0,683094,42449,COMPLETED
85,0,8292366,42787,DONE
19,1,8581710,42538,COMPLETED
64,0,2240608,42762,DONE
31,1,3011794,42606,DONE
62,1,9980420,42458,COMPLETED
5,0,3077506,42457,COMPLETED
48,0,8330489,42668,COMPLETED
40,0,9661642,42724,DONE
36,1,5841004,42486,COMPLETED
29,0,7832765,42380,COMPLETED
55,0,1748628,42454,COMPLETED
35,0,6198072,42447,DONE
27,0,1006950,42563,DONE
97,1,6462213,42662,DONE
57,0,323507,42438,DONE
1,0,4769952,42385,COMPLETED
28,1,5569588,42815,COMPLETED
90,0,3018710,42420,DONE
24,1,2460059,42752,DONE
97,1,3470845,42512,COMPLETED
20,1,451227,42472,DONE
62,0,8639282,42702,DONE
1,1,87710,42788,DONE
76,0,9155974,42755,DONE
17,1,3548385,42414,COMPLETED
40,0,4550967,42663,DONE
82,1,9431905,42691,COMPLETED
67,0,9032646,42503,COMPLETED
42,1,7936672,42559,DONE
43,0,3739035,42536,COMPLETED
51,0,9468277,42394,DONE
76,0,4345915,42579,DONE
89,0,3534952,42460,DONE
20,1,1718941,42623,COMPLETED
97,0,3147365,42754,DONE
7,1,3590817,42705,COMPLETED
11,1,6730697,42393,DONE
33,1,2203662,42471,COMPLETED
46,1,1218460,42806,DONE
74,0,2476840,42674,COMPLETED
14,0,8784836,42541,COMPLETED
38,1,9071235,42667,DONE
78,0,5629287,42684,DONE
72,0,8817788,42393,DONE
51,0,3954212,42696,DONE
38,0,8558594,42456,DONE
16,1,7671619,42742,COMPLETED
78,1,7484521,42691,COMPLETED
7,1,987761,42748,DONE
22,1,4767090,42600,COMPLETED
52,0,5818804,42765,COMPLETED
39,0,5346269,42611,DONE
97,0,9931770,42409,DONE
62,1,4686063,42389,COMPLETED
96,0,143599,42796,DONE
25,1,2941916,42746,DONE
73,1,2268036,42790,COMPLETED
76,0,6967916,42395,DONE
67,1,4070520,42681,COMPLETED
78,1,1966729,42453,DONE
29,1,2316793,42406,DONE
41,0,3069745,42572,COMPLETED
9,1,4638794,42739,DONE
48,0,1919746,42458,COMPLETED
46,1,8120029,42421,COMPLETED
43,1,50083,42762,DONE
88,1,5089755,42526,DONE
99,1,3609778,42599,DONE
35,0,4739720,42762,COMPLETED
44,0,34028,42444,DONE
11,0,5955541,42750,DONE
7,1,7015436,42729,DONE
48,1,4956641,42555,DONE
74,1,3761785,42602,COMPLETED
39,1,4261148,42572,DONE
48,1,8077102,42504,DONE
85,0,4820181,42402,COMPLETED
36,0,7185795,42681,DONE
43,0,1415997,42650,DONE
41,0,6347191,42476,DONE
67,1,3540329,42617,COMPLETED
99,0,2501515,42477,DONE
56,0,8186498,42427,DONE
91,1,1855507,42383,COMPLETED
89,0,8525338,42395,COMPLETED
95,0,4344959,42706,DONE
59,0,9170211,42481,DONE
78,0,1089899,42388,COMPLETED
3,0,2936073,42411,COMPLETED
16,1,6271122,42435,DONE
41,1,2249836,42439,COMPLETED
14,0,4123350,42372,COMPLETED
96,1,8005860,42763,DONE
76,0,7830186,42479,DONE
10,0,6902850,42744,DONE
51,1,1657731,42536,COMPLETED
37,1,7606992,42672,COMPLETED
31,0,3705719,42767,DONE
29,1,1102559,42542,COMPLETED
52,1,4741736,42519,DONE
1,0,9355494,42496,COMPLETED
51,0,270397,42740,COMPLETED
100,1,4346943,42747,COMPLETED
86,1,1171363,42668,DONE
31,0,7115618,42735,COMPLETED
52,0,3911006,42721,DONE
100,1,9226027,42407,DONE
92,0,8872702,42819,COMPLETED
96,1,9751110,42773,COMPLETED
74,1,2103517,42509,DONE
32,0,96683,42659,COMPLETED
59,0,4891165,42620,DONE
56,0,79294,42546,DONE
72,0,9519940,42496,COMPLETED
70,1,2484077,42563,DONE
55,0,4041896,42787,DONE
51,1,3472611,42659,COMPLETED
89,0,8548985,42526,COMPLETED
62,0,5584700,42372,DONE
90,0,5892753,42672,DONE
9,1,1420840,42780,COMPLETED
68,0,7215889,42422,COMPLETED
88,1,1926160,42463,COMPLETED
29,1,9204947,42461,COMPLETED
43,0,6225933,42680,DONE
90,1,513828,42545,COMPLETED
39,1,2223884,42729,COMPLETED
92,0,8436618,42577,COMPLETED
78,0,1280103,42588,COMPLETED
9,0,141795,42739,COMPLETED
6,1,4056086,42775,DONE
88,0,370534,42773,COMPLETED
44,1,9111309,42538,COMPLETED
60,0,7007170,42773,DONE
61,1,8903335,42715,DONE
68,1,2123019,42512,COMPLETED
99,1,6193324,42732,COMPLETED
38,0,671590,42485,COMPLETED
31,0,8933078,42752,COMPLETED
7,0,4464977,42522,DONE
79,0,9191141,42800,DONE
86,1,659093,42589,DONE
18,0,2892612,42558,DONE
58,0,2922138,42590,DONE
1,0,4963860,42680,DONE
35,0,9722214,42599,DONE
25,1,4429496,42458,DONE
33,0,4660906,42582,DONE
72,0,4370894,42468,COMPLETED
40,1,197669,42441,DONE
62,1,4802409,42620,COMPLETED
45,0,6389096,42388,DONE
57,0,9246676,42370,DONE
43,0,8014408,42496,DONE
69,1,4105393,42479,DONE
53,0,2554678,42664,COMPLETED
2,1,5329981,42527,COMPLETED
73,0,9515828,42510,COMPLETED
34,1,7139184,42522,COMPLETED
75,1,4689358,42394,COMPLETED
68,0,3950976,42592,COMPLETED
19,0,2125779,42421,DONE
60,0,6392231,42781,DONE
11,1,8463175,42548,DONE
66,1,5771831,42601,DONE
45,0,1325815,42767,COMPLETED
51,0,1010553,42468,COMPLETED
69,0,6275701,42716,DONE
38,0,1440462,42429,DONE
51,1,7061209,42650,COMPLETED
34,1,9271213,42478,DONE
11,1,9222083,42738,DONE
78,0,6152833,42788,COMPLETED
70,0,2180160,42510,COMPLETED
39,0,4541867,42458,DONE
79,1,824828,42603,COMPLETED
13,1,5791733,42387,DONE
25,0,7258957,42598,COMPLETED
98,0,1770460,42734,COMPLETED
13,1,5980747,42535,COMPLETED
31,1,3182865,42495,DONE
27,1,4060135,42420,DONE
83,1,4142004,42494,DONE
22,0,5950834,42533,COMPLETED
76,0,5675235,42683,COMPLETED
39,0,9854137,42563,COMPLETED
87,1,2389263,42642,COMPLETED
61,1,6583369,42780,DONE
78,0,8700548,42695,COMPLETED
39,1,6392921,42457,COMPLETED
12,0,6533712,42691,COMPLETED
65,0,3074241,42700,DONE
52,0,5622125,42575,COMPLETED
87,1,849166,42568,DONE
12,1,8565271,42647,COMPLETED
21,0,466601,42378,DONE
56,0,8524197,42687,DONE
82,1,2512300,42705,COMPLETED
33,0,9999858,42399,COMPLETED
15,1,5316009,42529,COMPLETED
94,0,2792964,42746,DONE
28,1,1494439,42613,COMPLETED
17,1,1533750,42699,DONE
98,0,8448228,42656,DONE
32,0,3959905,42774,COMPLETED
45,1,9059951,42528,COMPLETED
29,1,5429328,42431,COMPLETED
29,1,9269622,42681,DONE
84,0,9438562,42757,COMPLETED
52,1,8452470,42672,DONE
81,0,5756453,42730,COMPLETED
16,1,8963707,42719,DONE
74,1,6389585,42586,COMPLETED
68,0,7713824,42430,COMPLETED
81,0,4650021,42484,DONE
51,1,3717988,42433,COMPLETED
91,0,2381403,42763,DONE
63,1,7197596,42455,DONE
79,1,6526401,42486,COMPLETED
42,1,5012472,42465,COMPLETED
55,0,7423156,42797,COMPLETED
55,0,3568761,42401,COMPLETED
43,1,6701495,42756,DONE
9,0,9795707,42759,DONE
75,0,866999,42718,DONE
95,0,9845451,42402,DONE
36,0,5523491,42491,COMPLETED
90,1,6679197,42556,COMPLETED
28,1,745394,42374,DONE
48,1,1079867,42744,DONE
69,0,6455037,42384,DONE
60,1,4564385,42796,DONE
27,0,31789,42760,DONE
28,0,6932422,42697,DONE
24,0,6039421,42820,DONE
37,0,6807668,42688,DONE
38,0,3206999,42431,COMPLETED
30,1,134849,42458,COMPLETED
27,1,6013726,42618,DONE
49,1,4172761,42676,COMPLETED
76,0,4332312,42806,COMPLETED
22,0,9644920,42622,DONE
53,1,6455009,42664,DONE
78,0,5155958,42496,COMPLETED
66,0,5542487,42490,DONE
38,1,2166009,42376,DONE
6,1,5771785,42812,COMPLETED
32,1,7788271,42652,COMPLETED
7,0,727844,42745,DONE
76,0,3847553,42775,DONE
52,1,4870173,42669,DONE
67,0,7428817,42641,DONE
71,0,235146,42581,COMPLETED
80,1,8471491,42771,COMPLETED
48,0,1060520,42811,COMPLETED
32,0,1945042,42560,DONE
27,1,8523032,42445,COMPLETED
40,1,3190906,42661,COMPLETED
56,0,7897384,42566,DONE
49,0,3662197,42737,COMPLETED
90,0,4606118,42478,DONE
20,1,4285320,42806,COMPLETED
39,1,7808340,42540,DONE
30,0,2578066,42811,COMPLETED
72,1,455406,42731,COMPLETED
56,0,5325022,42472,COMPLETED
36,1,7513518,42445,DONE
59,0,3628530,42639,DONE
18,0,2383288,42531,DONE
1,1,8050537,42514,COMPLETED
53,0,6377529,42730,DONE
95,0,8011242,42402,COMPLETED
82,1,1645820,42746,DONE
16,0,6620932,42635,COMPLETED
75,0,5665471,42447,DONE
38,1,3801795,42650,DONE
2,1,5926606,42721,DONE
65,1,6502929,42457,COMPLETED
20,0,4491607,42761,COMPLETED
62,0,5067713,42801,COMPLETED
87,1,7987438,42439,COMPLETED
38,1,6044799,42676,DONE
15,0,5287199,42370,COMPLETED
57,0,1111474,42456,DONE
56,1,2463672,42584,DONE
65,0,2298357,42483,COMPLETED
1,1,8744246,42724,DONE
34,0,9187813,42669,DONE
83,1,198211,42577,DONE
50,0,9490045,42799,COMPLETED
88,0,5188835,42620,COMPLETED
28,0,6870465,42414,COMPLETED
64,1,2931684,42598,DONE
80,1,9172438,42517,DONE
38,1,3295797,42517,DONE
27,0,712338,42804,COMPLETED
57,1,6890823,42813,DONE
8,0,6116801,42689,DONE
4,0,4920270,42528,DONE
26,0,3666071,42792,COMPLETED
11,1,6530265,42666,COMPLETED
41,0,4309049,42642,COMPLETED
81,1,6547743,42506,DONE
48,1,630582,42474,DONE
35,1,9649166,42539,COMPLETED
86,1,6160854,42370,COMPLETED
35,0,573445,42817,COMPLETED
49,0,7281956,42737,DONE
45,0,8623618,42584,COMPLETED
76,1,94958,42531,DONE
26,1,351149,42415,DONE
81,0,6725139,42375,DONE
19,1,6592268,42518,DONE
32,0,2237914,42592,DONE
6,1,3268421,42686,COMPLETED
4,0,3208485,42409,COMPLETED
93,1,3895978,42419,COMPLETED
36,1,5847306,42532,DONE
68,0,5511307,42591,COMPLETED
78,1,102493,42734,COMPLETED
87,1,8892695,42614,DONE
13,1,5869511,42814,DONE
36,1,7676176,42649,DONE
24,1,778614,42657,DONE
20,1,7594313,42518,COMPLETED
41,1,4887924,42426,COMPLETED
79,1,768544,42542,COMPLETED
89,0,3987147,42380,DONE
10,0,6447859,42499,COMPLETED
14,0,3669008,42617,COMPLETED
21,1,8896945,42420,COMPLETED
79,1,557220,42745,COMPLETED
24,0,543630,42456,COMPLETED
97,0,8273670,42500,COMPLETED
86,1,2937571,42469,DONE
28,0,6628844,42746,DONE
81,1,6721224,42414,DONE
10,1,3393907,42412,COMPLETED
75,0,293585,42729,DONE
42,0,9250148,42379,COMPLETED
50,1,7064258,42434,DONE
28,1,6881904,42629,DONE
5,1,469508,42819,COMPLETED
13,0,8092356,42636,DONE
33,1,1385592,42680,DONE
47,0,9024001,42643,COMPLETED
6,0,6624815,42385,COMPLETED
24,1,2229661,42699,DONE
55,0,3985923,42729,COMPLETED
33,1,6949342,42489,DONE
78,1,3769117,42398,DONE
81,0,8791337,42459,COMPLETED
89,0,6160052,42813,COMPLETED
9,0,9695409,42738,DONE
59,0,3499127,42635,DONE
50,0,74856,42378,COMPLETED
48,1,6998718,42464,DONE
23,1,2264210,42760,COMPLETED
7,0,2065976,42504,COMPLETED
41,0,3912533,42380,COMPLETED
50,0,6352411,42654,COMPLETED
16,0,9484676,42816,DONE
50,1,5999267,42519,COMPLETED
52,1,9278346,42536,COMPLETED
3,0,4191855,42453,COMPLETED
77,0,9470529,42416,DONE
50,0,2123062,42752,COMPLETED
79,1,5067842,42553,DONE
100,1,5440485,42810,COMPLETED
60,0,2774233,42735,DONE
93,0,3516716,42779,COMPLETED
7,1,7133921,42754,COMPLETED
31,0,934098,42429,DONE
58,0,96945,42824,DONE
65,0,8491282,42755,COMPLETED
7,0,1603323,42748,DONE
81,0,7049217,42629,COMPLETED
29,0,2192443,42594,COMPLETED
83,1,9924617,42655,DONE
63,0,8670045,42412,DONE
7,0,4094281,42398,DONE
75,0,7349976,42619,COMPLETED
48,0,9494222,42391,DONE
60,1,4170160,42711,COMPLETED
12,1,4718157,42748,DONE
7,0,8416109,42457,COMPLETED
63,1,8394517,42742,DONE
54,1,5397536,42427,DONE
51,0,2916322,42795,COMPLETED
17,1,9406655,42620,DONE
93,0,5743952,42516,DONE
43,0,1693978,42542,DONE
5,0,9264781,42438,COMPLETED
16,1,7119663,42625,COMPLETED
26,0,9215778,42761,COMPLETED
75,0,4423156,42590,DONE
62,1,3652458,42784,COMPLETED
83,0,7590898,42509,DONE
91,1,7890516,42432,COMPLETED
78,0,8542469,42608,DONE
9,1,9056821,42552,DONE
37,1,8533130,42755,DONE
54,1,9519198,42714,DONE
48,1,9624516,42394,DONE
78,0,8658291,42666,COMPLETED
74,1,5646261,42445,DONE
25,0,4986741,42400,COMPLETED
57,1,2916508,42761,DONE
69,0,625423,42631,DONE
29,1,9887958,42681,COMPLETED
67,1,7180846,42408,DONE
12,1,5296686,42570,DONE
27,0,2001684,42619,DONE
60,1,1173705,42627,COMPLETED
10,0,212062,42687,COMPLETED
58,1,1154790,42477,COMPLETED
17,0,543063,42683,DONE
41,0,2437497,42709,DONE
42,1,5126859,42414,DONE
57,1,5867584,42453,DONE
10,1,8840624,42608,COMPLETED
76,0,5771208,42374,DONE
21,0,7260987,42479,DONE
43,0,9692721,42816,COMPLETED
82,1,8790052,42449,DONE
98,1,5504175,42566,COMPLETED
86,0,7020546,42506,DONE
1,1,4973627,42742,DONE
85,0,1137370,42764,COMPLETED
83,1,6571424,42655,DONE
49,1,2456253,42471,COMPLETED
22,0,6785230,42798,DONE
81,0,2900759,42635,DONE
85,1,9890821,42458,COMPLETED
16,0,797235,42667,COMPLETED
7,1,6229832,42610,COMPLETED
86,0,5844172,42774,DONE
11,0,8810585,42557,COMPLETED
1,0,2059378,42555,COMPLETED
76,1,7850414,42516,COMPLETED
32,0,1456706,42488,DONE
61,1,6931978,42758,COMPLETED
56,1,1923252,42786,COMPLETED
54,0,3673117,42783,DONE
98,0,4643343,42719,DONE
97,0,7215841,42784,COMPLETED
66,0,1094325,42425,DONE
32,0,4754137,42739,DONE
80,0,6023292,42735,COMPLETED
12,0,2016565,42406,COMPLETED
32,0,4158605,42514,COMPLETED
71,1,4047401,42476,COMPLETED
45,1,7631617,42681,COMPLETED
39,1,7711313,42445,COMPLETED
27,0,2556597,42804,COMPLETED
64,0,9560357,42792,DONE
68,1,7681956,42450,DONE
15,1,4684973,42414,COMPLETED
64,1,8372710,42621,DONE
81,1,6725546,42412,COMPLETED
79,0,8476240,42742,DONE
89,1,2797937,42528,DONE
32,0,6432802,42732,COMPLETED
48,0,5662973,42564,COMPLETED
100,0,8130356,42800,COMPLETED
14,0,4682457,42408,DONE
79,1,6904655,42532,DONE
18,1,492698,42637,DONE
86,1,7021696,42627,DONE
1,1,6399122,42407,COMPLETED
7,1,3337426,42608,DONE
90,0,8176138,42730,COMPLETED
36,0,7562273,42733,DONE
39,1,5056523,42632,COMPLETED
27,1,3089571,42494,COMPLETED
14,0,8966577,42603,DONE
53,1,5442795,42441,COMPLETED
2,1,1520321,42791,DONE
43,1,8292708,42540,DONE
44,0,7943809,42733,COMPLETED
3,0,6236500,42708,DONE
22,0,161842,42731,DONE
60,0,4602109,42524,COMPLETED
91,0,549169,42624,COMPLETED
71,0,7541412,42551,COMPLETED
36,1,2886899,42708,DONE
28,0,8144054,42483,COMPLETED
39,0,101488,42521,DONE
46,1,7974841,42444,COMPLETED
54,0,8223852,42475,COMPLETED
34,0,8689873,42726,DONE
62,1,9380004,42574,DONE
99,1,2533236,42572,DONE
32,0,3337356,42496,COMPLETED
29,0,1103652,42692,DONE
81,0,7256559,42516,COMPLETED
62,0,344587,42448,DONE
40,0,7620321,42548,DONE
79,1,7217737,42412,DONE
97,1,984837,42593,COMPLETED
75,1,7911358,42579,DONE
42,1,2880502,42548,DONE
23,1,1047594,42798,DONE
78,0,5421054,42629,DONE
56,0,8621539,42688,COMPLETED
72,0,2589139,42767,COMPLETED
54,1,2396104,42386,COMPLETED
81,0,8964447,42475,DONE
17,1,1270735,42551,COMPLETED
47,0,9108175,42642,DONE
23,1,6046331,42429,COMPLETED
19,1,2665140,42735,COMPLETED
97,1,6262485,42702,DONE
33,1,6327781,42701,DONE
11,0,8613365,42583,COMPLETED
11,0,2140766,42661,COMPLETED
83,1,2846725,42515,COMPLETED
65,0,4597611,42483,DONE
8,1,7791106,42680,DONE
80,1,4957471,42673,DONE
10,0,3160341,42530,COMPLETED
48,0,8861893,42511,DONE
70,0,2716651,42621,COMPLETED
39,0,5411087,42507,DONE
74,0,3004675,42616,COMPLETED
41,0,1305582,42655,COMPLETED
36,0,4334393,42570,DONE
45,1,3800759,42690,COMPLETED
19,0,7162563,42803,COMPLETED
63,0,9339231,42445,COMPLETED
23,1,7006726,42524,COMPLETED
14,1,4465393,42745,COMPLETED
60,0,6655176,42738,DONE
35,1,2855489,42538,COMPLETED
38,1,8216460,42652,DONE
46,0,7764299,42793,DONE
44,1,4644197,42400,COMPLETED
17,1,9981860,42668,DONE
36,0,9284447,42793,COMPLETED
26,1,6676962,42679,DONE
47,1,5271491,42460,DONE
10,1,8578640,42704,COMPLETED
14,0,7577572,42639,DONE
95,0,8345204,42690,DONE
48,1,7864896,42778,DONE
6,1,1637979,42574,COMPLETED
96,0,1798885,42696,DONE
100,1,9494196,42655,DONE
41,0,440861,42438,DONE
62,0,9899018,42425,COMPLETED
4,1,8255317,42740,COMPLETED
84,1,8379758,42820,DONE
100,0,2105638,42648,DONE
52,0,8417248,42703,COMPLETED
3,0,8252012,42690,DONE
96,0,7840339,42373,COMPLETED
79,0,7331009,42609,DONE
70,1,5644746,42536,DONE
88,1,9032487,42482,DONE
100,1,3948343,42485,DONE
71,0,7327975,42624,COMPLETED
22,1,8155999,42433,COMPLETED
84,0,8433428,42614,DONE
44,1,8436841,42620,DONE
15,0,5522388,42673,DONE
73,1,518186,42688,DONE
8,1,3626015,42692,DONE
85,1,3079150,42457,COMPLETED
49,0,6010665,42562,DONE
80,0,5190040,42740,COMPLETED
83,0,1256285,42744,COMPLETED
32,0,2734363,42488,DONE
54,0,7765893,42813,DONE
77,0,615526,42427,COMPLETED
47,0,1995337,42546,COMPLETED
10,0,1648647,42486,DONE
49,1,5224973,42686,COMPLETED
23,0,1901748,42726,COMPLETED
74,0,3886995,42418,COMPLETED
83,1,5558693,42415,DONE
5,1,9488465,42793,COMPLETED
62,1,2451426,42586,COMPLETED
96,0,7482349,42664,DONE
95,0,7927750,42415,DONE
79,0,6402375,42821,DONE
39,0,4073341,42756,COMPLETED
75,1,5205238,42565,DONE
30,1,3539494,42465,DONE
88,1,5739180,42490,COMPLETED
30,0,3373378,42375,COMPLETED
44,0,791124,42485,COMPLETED
28,1,8559042,42589,DONE
13,0,5932797,42734,COMPLETED
52,0,4244310,42394,COMPLETED
12,1,624246,42565,COMPLETED
78,1,6302172,42630,DONE
76,1,3579929,42458,DONE
20,1,9602307,42375,COMPLETED
99,0,2904925,42574,COMPLETED
6,1,7649560,42666,DONE
51,0,6571966,42604,COMPLETED
86,0,8684412,42665,COMPLETED
79,1,4357143,42677,COMPLETED
53,1,2539775,42407,DONE
59,0,2471600,42763,DONE
19,0,1293869,42617,COMPLETED
63,1,491381,42481,COMPLETED
6,0,816678,42403,DONE
38,0,2039181,42386,DONE
35,0,5257008,42541,COMPLETED
51,0,8014538,42715,COMPLETED
68,0,5353858,42375,COMPLETED
88,0,3826183,42442,DONE
11,1,763575,42490,DONE
90,1,4111981,42672,COMPLETED
18,0,2079240,42556,COMPLETED
35,0,3834325,42402,COMPLETED
92,1,1089861,42726,COMPLETED
68,0,9732304,42395,COMPLETED
43,1,6478725,42705,DONE
37,0,9982093,42381,DONE
63,0,8983775,42629,COMPLETED
37,0,7758611,42790,COMPLETED
21,1,9816505,42717,DONE
35,1,7959686,42668,COMPLETED
97,1,9113268,42689,COMPLETED
67,1,1995307,42615,DONE
39,0,3004792,42815,COMPLETED
14,1,9155139,42592,COMPLETED
24,1,3827671,42598,DONE
39,0,4728238,42507,COMPLETED
86,0,3309667,42562,DONE
92,1,8229320,42514,COMPLETED
77,0,6577656,42408,COMPLETED
46,1,4965554,42669,DONE
94,1,8325445,42411,COMPLETED
98,1,3548668,42659,COMPLETED
97,1,1841152,42583,COMPLETED
66,1,736162,42651,DONE
6,0,7043933,42395,DONE
55,1,1032192,42783,COMPLETED
88,0,3323314,42456,COMPLETED
42,0,3024495,42688,COMPLETED
73,1,5483502,42690,COMPLETED
33,0,5896190,42669,COMPLETED
82,1,4832653,42555,COMPLETED
88,0,6361246,42816,DONE
59,1,4252616,42411,DONE
49,1,47238,42814,DONE
25,0,4091648,42499,DONE
54,1,5823747,42481,COMPLETED
71,0,6731139,42759,COMPLETED
97,0,6676097,42798,DONE
47,1,3775477,42696,COMPLETED
81,1,1110970,42747,DONE
36,0,6979582,42701,DONE
38,0,9537613,42616,DONE
97,0,7964836,42779,DONE
72,0,8687955,42805,COMPLETED
46,1,3489355,42496,COMPLETED
31,0,2431711,42386,DONE
100,1,6709785,42806,DONE
29,1,802541,42444,DONE
2,1,628436,42654,COMPLETED
90,1,3696347,42787,DONE
38,0,4774466,42791,DONE
76,1,1843926,42437,COMPLETED
15,0,5936970,42446,COMPLETED
90,1,6347882,42489,DONE
